ADMINMED:1048621881,NLM:RXNORM:2284718
ADMINMED:2797463,NLM:RXNORM:2653
ADMINMED:2797465,NLM:RXNORM:2670
ADMINMED:2797474,NLM:RXNORM:2683
ADMINMED:2797476,NLM:RXNORM:141626
ADMINMED:2797477,NLM:RXNORM:2685
ADMINMED:2797478,NLM:RXNORM:2708
ADMINMED:2797478,NLM:RXNORM:2709
ADMINMED:2797481,NLM:RXNORM:58939
ADMINMED:2797482,NLM:RXNORM:221082
ADMINMED:2797484,NLM:RXNORM:4099
ADMINMED:2797485,NLM:RXNORM:4099
ADMINMED:2797486,NLM:RXNORM:4099
ADMINMED:2797486,NLM:RXNORM:6691
ADMINMED:2797487,NLM:RXNORM:150596
ADMINMED:2797487,NLM:RXNORM:21833
ADMINMED:2797491,NLM:RXNORM:214461
ADMINMED:2797492,NLM:RXNORM:376
ADMINMED:2797494,NLM:RXNORM:2890
ADMINMED:2797497,NLM:RXNORM:42612
ADMINMED:2797498,NLM:RXNORM:42612
ADMINMED:2797499,NLM:RXNORM:42612
ADMINMED:2797501,NLM:RXNORM:11248
ADMINMED:2797503,NLM:RXNORM:21949
ADMINMED:2797504,NLM:RXNORM:3001
ADMINMED:2797505,NLM:RXNORM:3001
ADMINMED:2797505,NLM:RXNORM:8163
ADMINMED:2797506,NLM:RXNORM:3002
ADMINMED:2797508,NLM:RXNORM:3008
ADMINMED:2797509,NLM:RXNORM:3008
ADMINMED:2797510,NLM:RXNORM:3013
ADMINMED:2797512,NLM:RXNORM:3024
ADMINMED:2797513,NLM:RXNORM:3041
ADMINMED:2797514,NLM:RXNORM:968804
ADMINMED:2797515,NLM:RXNORM:22178
ADMINMED:2797516,NLM:RXNORM:3098
ADMINMED:2797517,NLM:RXNORM:190353
ADMINMED:2797518,NLM:RXNORM:3100
ADMINMED:2797520,NLM:RXNORM:229367
ADMINMED:2797520,NLM:RXNORM:229369
ADMINMED:2797521,NLM:RXNORM:67109
ADMINMED:2797523,NLM:RXNORM:3102
ADMINMED:2797525,NLM:RXNORM:3105
ADMINMED:2797527,NLM:RXNORM:3108
ADMINMED:2797528,NLM:RXNORM:283838
ADMINMED:2797529,NLM:RXNORM:3109
ADMINMED:2797531,NLM:RXNORM:3131
ADMINMED:2797540,NLM:RXNORM:3247
ADMINMED:2797542,NLM:RXNORM:275635
ADMINMED:2797543,NLM:RXNORM:3251
ADMINMED:2797545,NLM:RXNORM:22656
ADMINMED:2797545,NLM:RXNORM:4124
ADMINMED:2797546,NLM:RXNORM:3254
ADMINMED:2797549,NLM:RXNORM:3264
ADMINMED:2797550,NLM:RXNORM:3264
ADMINMED:2797551,NLM:RXNORM:3264
ADMINMED:2797551,NLM:RXNORM:7299
ADMINMED:2797551,NLM:RXNORM:8536
ADMINMED:2797553,NLM:RXNORM:10627
ADMINMED:2797553,NLM:RXNORM:3264
ADMINMED:2797560,NLM:RXNORM:48937
ADMINMED:2797561,NLM:RXNORM:352372
ADMINMED:2797564,NLM:RXNORM:42736
ADMINMED:2797567,NLM:RXNORM:3272
ADMINMED:2797569,NLM:RXNORM:3288
ADMINMED:2797570,NLM:RXNORM:3289
ADMINMED:2797575,NLM:RXNORM:3289
ADMINMED:2797575,NLM:RXNORM:5032
ADMINMED:2797580,NLM:RXNORM:3319
ADMINMED:2797582,NLM:RXNORM:3322
ADMINMED:2797583,NLM:RXNORM:3327
ADMINMED:2797588,NLM:RXNORM:3355
ADMINMED:2797590,NLM:RXNORM:3355
ADMINMED:2797592,NLM:RXNORM:3356
ADMINMED:2797593,NLM:RXNORM:3361
ADMINMED:2797594,NLM:RXNORM:3364
ADMINMED:2797599,NLM:RXNORM:3407
ADMINMED:2797600,NLM:RXNORM:203223
ADMINMED:2797603,NLM:RXNORM:3418
ADMINMED:2797607,NLM:RXNORM:3443
ADMINMED:2797608,NLM:RXNORM:3444
ADMINMED:2797609,NLM:RXNORM:3445
ADMINMED:2797610,NLM:RXNORM:3455
ADMINMED:2797614,NLM:RXNORM:3498
ADMINMED:2797615,NLM:RXNORM:3498
ADMINMED:2797623,NLM:RXNORM:798304
ADMINMED:2797624,NLM:RXNORM:1608803
ADMINMED:2797625,NLM:RXNORM:763096
ADMINMED:2797625,NLM:RXNORM:763098
ADMINMED:2797625,NLM:RXNORM:763100
ADMINMED:2797625,NLM:RXNORM:797752
ADMINMED:2797625,NLM:RXNORM:798302
ADMINMED:2797625,NLM:RXNORM:798304
ADMINMED:2797625,NLM:RXNORM:798306
ADMINMED:2797627,NLM:RXNORM:798304
ADMINMED:2797627,NLM:RXNORM:798306
ADMINMED:2797629,NLM:RXNORM:3521
ADMINMED:2797631,NLM:RXNORM:3541
ADMINMED:2797633,NLM:RXNORM:40254
ADMINMED:2797634,NLM:RXNORM:3616
ADMINMED:2797635,NLM:RXNORM:72962
ADMINMED:2797636,NLM:RXNORM:594680
ADMINMED:2797637,NLM:RXNORM:82003
ADMINMED:2797639,NLM:RXNORM:36387
ADMINMED:2797639,NLM:RXNORM:82003
ADMINMED:2797640,NLM:RXNORM:49247
ADMINMED:2797642,NLM:RXNORM:135447
ADMINMED:2797644,NLM:RXNORM:3628
ADMINMED:2797645,NLM:RXNORM:337623
ADMINMED:2797646,NLM:RXNORM:60207
ADMINMED:2797647,NLM:RXNORM:10600
ADMINMED:2797647,NLM:RXNORM:60207
ADMINMED:2797650,NLM:RXNORM:49276
ADMINMED:2797651,NLM:RXNORM:3638
ADMINMED:2797653,NLM:RXNORM:11516
ADMINMED:2797654,NLM:RXNORM:3639
ADMINMED:2797655,NLM:RXNORM:214525
ADMINMED:2797656,NLM:RXNORM:3640
ADMINMED:2797659,NLM:RXNORM:10402
ADMINMED:2797663,NLM:RXNORM:11636
ADMINMED:2797663,NLM:RXNORM:4124
ADMINMED:2797666,NLM:RXNORM:11378
ADMINMED:2797671,NLM:RXNORM:3743
ADMINMED:2797672,NLM:RXNORM:1368950
ADMINMED:2797673,NLM:RXNORM:3755
ADMINMED:2797674,NLM:RXNORM:3752
ADMINMED:2797675,NLM:RXNORM:195085
ADMINMED:2797680,NLM:RXNORM:106212
ADMINMED:2797680,NLM:RXNORM:11246
ADMINMED:2797680,NLM:RXNORM:11256
ADMINMED:2797680,NLM:RXNORM:11423
ADMINMED:2797680,NLM:RXNORM:324072
ADMINMED:2797680,NLM:RXNORM:6227
ADMINMED:2797680,NLM:RXNORM:6750
ADMINMED:2797680,NLM:RXNORM:8091
ADMINMED:2797681,NLM:RXNORM:3827
ADMINMED:2797681,NLM:RXNORM:3829
ADMINMED:2797685,NLM:RXNORM:139896
ADMINMED:2797686,NLM:RXNORM:67108
ADMINMED:2797687,NLM:RXNORM:60307
ADMINMED:2797688,NLM:RXNORM:3966
ADMINMED:2797692,NLM:RXNORM:3992
ADMINMED:2797694,NLM:RXNORM:3992
ADMINMED:2797696,NLM:RXNORM:3992
ADMINMED:2797696,NLM:RXNORM:6387
ADMINMED:2797698,NLM:RXNORM:3995
ADMINMED:2797699,NLM:RXNORM:298869
ADMINMED:2797700,NLM:RXNORM:105694
ADMINMED:2797701,NLM:RXNORM:8814
ADMINMED:2797705,NLM:RXNORM:4018
ADMINMED:2797708,NLM:RXNORM:4025
ADMINMED:2797709,NLM:RXNORM:325642
ADMINMED:2797710,NLM:RXNORM:4053
ADMINMED:2797711,NLM:RXNORM:4053
ADMINMED:2797712,NLM:RXNORM:4053
ADMINMED:2797714,NLM:RXNORM:321988
ADMINMED:2797715,NLM:RXNORM:49737
ADMINMED:2797716,NLM:RXNORM:283742
ADMINMED:2797720,NLM:RXNORM:4083
ADMINMED:2797721,NLM:RXNORM:4083
ADMINMED:2797729,NLM:RXNORM:214555
ADMINMED:2797730,NLM:RXNORM:62349
ADMINMED:2797731,NLM:RXNORM:4110
ADMINMED:2797732,NLM:RXNORM:448
ADMINMED:2797739,NLM:RXNORM:4124
ADMINMED:2797739,NLM:RXNORM:6373
ADMINMED:2797740,NLM:RXNORM:326374
ADMINMED:2797740,NLM:RXNORM:4124
ADMINMED:2797741,NLM:RXNORM:4124
ADMINMED:2797741,NLM:RXNORM:7514
ADMINMED:2797742,NLM:RXNORM:31994
ADMINMED:2797742,NLM:RXNORM:4124
ADMINMED:2797743,NLM:RXNORM:4124
ADMINMED:2797743,NLM:RXNORM:7518
ADMINMED:2797744,NLM:RXNORM:4125
ADMINMED:2797745,NLM:RXNORM:4127
ADMINMED:2797746,NLM:RXNORM:4135
ADMINMED:2797751,NLM:RXNORM:42682
ADMINMED:2797752,NLM:RXNORM:24605
ADMINMED:2797753,NLM:RXNORM:4177
ADMINMED:2797754,NLM:RXNORM:14584
ADMINMED:2797755,NLM:RXNORM:4179
ADMINMED:2797759,NLM:RXNORM:341248
ADMINMED:2797761,NLM:RXNORM:68099
ADMINMED:2797762,NLM:RXNORM:4278
ADMINMED:2797763,NLM:RXNORM:9949
ADMINMED:2797765,NLM:RXNORM:24812
ADMINMED:2797768,NLM:RXNORM:8703
ADMINMED:2797769,NLM:RXNORM:24853
ADMINMED:2797771,NLM:RXNORM:4337
ADMINMED:2797775,NLM:RXNORM:24942
ADMINMED:2797776,NLM:RXNORM:24947
ADMINMED:2797780,NLM:RXNORM:87636
ADMINMED:2797785,NLM:RXNORM:68442
ADMINMED:2797786,NLM:RXNORM:25025
ADMINMED:2797789,NLM:RXNORM:4441
ADMINMED:2797791,NLM:RXNORM:4450
ADMINMED:2797792,NLM:RXNORM:4451
ADMINMED:2797793,NLM:RXNORM:24698
ADMINMED:2797795,NLM:RXNORM:4452
ADMINMED:2797796,NLM:RXNORM:4457
ADMINMED:2797797,NLM:RXNORM:25120
ADMINMED:2797799,NLM:RXNORM:25126
ADMINMED:2797801,NLM:RXNORM:4462
ADMINMED:2797802,NLM:RXNORM:25138
ADMINMED:2797804,NLM:RXNORM:11377
ADMINMED:2797804,NLM:RXNORM:9873
ADMINMED:2797805,NLM:RXNORM:34316
ADMINMED:2797805,NLM:RXNORM:9873
ADMINMED:2797807,NLM:RXNORM:4491
ADMINMED:2797809,NLM:RXNORM:4492
ADMINMED:2797810,NLM:RXNORM:4492
ADMINMED:2797811,NLM:RXNORM:4493
ADMINMED:2797813,NLM:RXNORM:4496
ADMINMED:2797817,NLM:RXNORM:4502
ADMINMED:2797818,NLM:RXNORM:4508
ADMINMED:2797819,NLM:RXNORM:41126
ADMINMED:2797820,NLM:RXNORM:41126
ADMINMED:2797822,NLM:RXNORM:36117
ADMINMED:2797822,NLM:RXNORM:41126
ADMINMED:2797824,NLM:RXNORM:42355
ADMINMED:2797825,NLM:RXNORM:4511
ADMINMED:2797828,NLM:RXNORM:15226
ADMINMED:2797830,NLM:RXNORM:321208
ADMINMED:2797832,NLM:RXNORM:25255
ADMINMED:2797833,NLM:RXNORM:33562
ADMINMED:2797834,NLM:RXNORM:4550
ADMINMED:2797835,NLM:RXNORM:50166
ADMINMED:2797837,NLM:RXNORM:72236
ADMINMED:2797841,NLM:RXNORM:4603
ADMINMED:2797842,NLM:RXNORM:25480
ADMINMED:2797844,NLM:RXNORM:25486
ADMINMED:2797845,NLM:RXNORM:25483
ADMINMED:2797849,NLM:RXNORM:4678
ADMINMED:2797856,NLM:RXNORM:12574
ADMINMED:2797857,NLM:RXNORM:4719
ADMINMED:2797859,NLM:RXNORM:1294580
ADMINMED:2797860,NLM:RXNORM:1596450
ADMINMED:2797861,NLM:RXNORM:1596450
ADMINMED:2797862,NLM:RXNORM:1596450
ADMINMED:2797865,NLM:RXNORM:4778
ADMINMED:2797869,NLM:RXNORM:214582
ADMINMED:2797870,NLM:RXNORM:25789
ADMINMED:2797871,NLM:RXNORM:4821
ADMINMED:2797873,NLM:RXNORM:4832
ADMINMED:2797876,NLM:RXNORM:4850
ADMINMED:2797878,NLM:RXNORM:4815
ADMINMED:2797880,NLM:RXNORM:4910
ADMINMED:2797887,NLM:RXNORM:4955
ADMINMED:2797895,NLM:RXNORM:5011
ADMINMED:2797895,NLM:RXNORM:7299
ADMINMED:2797895,NLM:RXNORM:8536
ADMINMED:2797896,NLM:RXNORM:26237
ADMINMED:2797899,NLM:RXNORM:5021
ADMINMED:2797900,NLM:RXNORM:5032
ADMINMED:2797908,NLM:RXNORM:40114
ADMINMED:2797911,NLM:RXNORM:50937
ADMINMED:2797912,NLM:RXNORM:797752
ADMINMED:2797912,NLM:RXNORM:798444
ADMINMED:2797916,NLM:RXNORM:5093
ADMINMED:2797919,NLM:RXNORM:5224
ADMINMED:2797920,NLM:RXNORM:1491862
ADMINMED:2797921,NLM:RXNORM:797752
ADMINMED:2797921,NLM:RXNORM:798361
ADMINMED:2797922,NLM:RXNORM:26744
ADMINMED:2797923,NLM:RXNORM:1427211
ADMINMED:2797929,NLM:RXNORM:50975
ADMINMED:2797931,NLM:RXNORM:27084
ADMINMED:2797934,NLM:RXNORM:5464
ADMINMED:2797935,NLM:RXNORM:5470
ADMINMED:2797938,NLM:RXNORM:5487
ADMINMED:2797951,NLM:RXNORM:10763
ADMINMED:2797951,NLM:RXNORM:5487
ADMINMED:2797960,NLM:RXNORM:5492
ADMINMED:2797963,NLM:RXNORM:5492
ADMINMED:2797964,NLM:RXNORM:5492
ADMINMED:2797964,NLM:RXNORM:7299
ADMINMED:2797964,NLM:RXNORM:8536
ADMINMED:2797965,NLM:RXNORM:5492
ADMINMED:2797965,NLM:RXNORM:7299
ADMINMED:2797965,NLM:RXNORM:8536
ADMINMED:2797969,NLM:RXNORM:34347
ADMINMED:2797969,NLM:RXNORM:5492
ADMINMED:2797970,NLM:RXNORM:5499
ADMINMED:2797971,NLM:RXNORM:3423
ADMINMED:2797973,NLM:RXNORM:5514
ADMINMED:2797974,NLM:RXNORM:5521
ADMINMED:2797976,NLM:RXNORM:27334
ADMINMED:2797977,NLM:RXNORM:5552
ADMINMED:2797978,NLM:RXNORM:5553
ADMINMED:2797980,NLM:RXNORM:153970
ADMINMED:2797984,NLM:RXNORM:5640
ADMINMED:2797986,NLM:RXNORM:41289
ADMINMED:2797988,NLM:RXNORM:5650
ADMINMED:2797990,NLM:RXNORM:5657
ADMINMED:2797992,NLM:RXNORM:282388
ADMINMED:2797993,NLM:RXNORM:84959
ADMINMED:2797995,NLM:RXNORM:2540
ADMINMED:2797995,NLM:RXNORM:5690
ADMINMED:2797996,NLM:RXNORM:5691
ADMINMED:2797997,NLM:RXNORM:59943
ADMINMED:2797998,NLM:RXNORM:5666
ADMINMED:2797999,NLM:RXNORM:5666
ADMINMED:2798002,NLM:RXNORM:325514
ADMINMED:2798004,NLM:RXNORM:5775
ADMINMED:2798005,NLM:RXNORM:5781
ADMINMED:2798006,NLM:RXNORM:191831
ADMINMED:2798009,NLM:RXNORM:51428
ADMINMED:2798011,NLM:RXNORM:352385
ADMINMED:2798011,NLM:RXNORM:51428
ADMINMED:2798012,NLM:RXNORM:274783
ADMINMED:2798013,NLM:RXNORM:1605101
ADMINMED:2798014,NLM:RXNORM:1605101
ADMINMED:2798014,NLM:RXNORM:253182
ADMINMED:2798015,NLM:RXNORM:86009
ADMINMED:2798017,NLM:RXNORM:314684
ADMINMED:2798017,NLM:RXNORM:86009
ADMINMED:2798018,NLM:RXNORM:221109
ADMINMED:2798018,NLM:RXNORM:235275
ADMINMED:2798018,NLM:RXNORM:253182
ADMINMED:2798022,NLM:RXNORM:5880
ADMINMED:2798026,NLM:RXNORM:75917
ADMINMED:2798028,NLM:RXNORM:5882
ADMINMED:2798034,NLM:RXNORM:27729
ADMINMED:2798037,NLM:RXNORM:5956
ADMINMED:2798038,NLM:RXNORM:5966
ADMINMED:2798041,NLM:RXNORM:5970
ADMINMED:2798042,NLM:RXNORM:27792
ADMINMED:2798043,NLM:RXNORM:5973
ADMINMED:2798045,NLM:RXNORM:7213
ADMINMED:2798046,NLM:RXNORM:7213
ADMINMED:2798047,NLM:RXNORM:83818
ADMINMED:2798048,NLM:RXNORM:51499
ADMINMED:2798049,NLM:RXNORM:5992
ADMINMED:2798050,NLM:RXNORM:219315
ADMINMED:2798051,NLM:RXNORM:24909
ADMINMED:2798053,NLM:RXNORM:6026
ADMINMED:2798055,NLM:RXNORM:6038
ADMINMED:2798059,NLM:RXNORM:6054
ADMINMED:2798060,NLM:RXNORM:6058
ADMINMED:2798061,NLM:RXNORM:6057
ADMINMED:2798063,NLM:RXNORM:6064
ADMINMED:2798065,NLM:RXNORM:33910
ADMINMED:2798066,NLM:RXNORM:28031
ADMINMED:2798067,NLM:RXNORM:6069
ADMINMED:2798068,NLM:RXNORM:1439114
ADMINMED:2798074,NLM:RXNORM:6130
ADMINMED:2798075,NLM:RXNORM:6135
ADMINMED:2798076,NLM:RXNORM:6135
ADMINMED:2798078,NLM:RXNORM:35827
ADMINMED:2798079,NLM:RXNORM:35827
ADMINMED:2798081,NLM:RXNORM:6185
ADMINMED:2798082,NLM:RXNORM:41397
ADMINMED:2798086,NLM:RXNORM:6205
ADMINMED:2798088,NLM:RXNORM:6218
ADMINMED:2798089,NLM:RXNORM:68244
ADMINMED:2798090,NLM:RXNORM:11413
ADMINMED:2798090,NLM:RXNORM:68244
ADMINMED:2798091,NLM:RXNORM:28439
ADMINMED:2798094,NLM:RXNORM:17128
ADMINMED:2798095,NLM:RXNORM:392509
ADMINMED:2798096,NLM:RXNORM:43611
ADMINMED:2798099,NLM:RXNORM:27169
ADMINMED:2798102,NLM:RXNORM:6313
ADMINMED:2798103,NLM:RXNORM:42375
ADMINMED:2798104,NLM:RXNORM:237159
ADMINMED:2798106,NLM:RXNORM:114477
ADMINMED:2798112,NLM:RXNORM:42955
ADMINMED:2798114,NLM:RXNORM:82122
ADMINMED:2798117,NLM:RXNORM:6373
ADMINMED:2798119,NLM:RXNORM:10582
ADMINMED:2798122,NLM:RXNORM:6387
ADMINMED:2798124,NLM:RXNORM:6387
ADMINMED:2798124,NLM:RXNORM:8686
ADMINMED:2798126,NLM:RXNORM:1388
ADMINMED:2798127,NLM:RXNORM:190376
ADMINMED:2798128,NLM:RXNORM:10814
ADMINMED:2798131,NLM:RXNORM:29046
ADMINMED:2798132,NLM:RXNORM:42351
ADMINMED:2798132,NLM:RXNORM:52105
ADMINMED:2798132,NLM:RXNORM:6448
ADMINMED:2798136,NLM:RXNORM:6466
ADMINMED:2798137,NLM:RXNORM:6468
ADMINMED:2798140,NLM:RXNORM:195088
ADMINMED:2798140,NLM:RXNORM:85762
ADMINMED:2798142,NLM:RXNORM:28889
ADMINMED:2798144,NLM:RXNORM:6470
ADMINMED:2798145,NLM:RXNORM:52175
ADMINMED:2798146,NLM:RXNORM:52177
ADMINMED:2798147,NLM:RXNORM:6472
ADMINMED:2798150,NLM:RXNORM:1011
ADMINMED:2798151,NLM:RXNORM:6536
ADMINMED:2798153,NLM:RXNORM:6572
ADMINMED:2798157,NLM:RXNORM:29155
ADMINMED:2798157,NLM:RXNORM:52358
ADMINMED:2798159,NLM:RXNORM:52356
ADMINMED:2798160,NLM:RXNORM:52358
ADMINMED:2798161,NLM:RXNORM:6581
ADMINMED:2798164,NLM:RXNORM:6582
ADMINMED:2798167,NLM:RXNORM:6585
ADMINMED:2798169,NLM:RXNORM:6606
ADMINMED:2798174,NLM:RXNORM:6628
ADMINMED:2798178,NLM:RXNORM:6669
ADMINMED:2798179,NLM:RXNORM:762817
ADMINMED:2798179,NLM:RXNORM:798372
ADMINMED:2798179,NLM:RXNORM:804179
ADMINMED:2798180,NLM:RXNORM:6672
ADMINMED:2798182,NLM:RXNORM:6674
ADMINMED:2798183,NLM:RXNORM:6676
ADMINMED:2798185,NLM:RXNORM:6691
ADMINMED:2798188,NLM:RXNORM:6694
ADMINMED:2798189,NLM:RXNORM:6703
ADMINMED:2798190,NLM:RXNORM:6711
ADMINMED:2798191,NLM:RXNORM:41493
ADMINMED:2798192,NLM:RXNORM:6718
ADMINMED:2798193,NLM:RXNORM:29501
ADMINMED:2798193,NLM:RXNORM:29503
ADMINMED:2798193,NLM:RXNORM:314724
ADMINMED:2798193,NLM:RXNORM:314725
ADMINMED:2798198,NLM:RXNORM:6754
ADMINMED:2798200,NLM:RXNORM:6758
ADMINMED:2798201,NLM:RXNORM:6759
ADMINMED:2798205,NLM:RXNORM:103
ADMINMED:2798206,NLM:RXNORM:29561
ADMINMED:2798207,NLM:RXNORM:52582
ADMINMED:2798208,NLM:RXNORM:44
ADMINMED:2798213,NLM:RXNORM:59078
ADMINMED:2798214,NLM:RXNORM:6809
ADMINMED:2798216,NLM:RXNORM:155080
ADMINMED:2798217,NLM:RXNORM:6813
ADMINMED:2798220,NLM:RXNORM:6832
ADMINMED:2798223,NLM:RXNORM:6835
ADMINMED:2798224,NLM:RXNORM:6837
ADMINMED:2798225,NLM:RXNORM:6845
ADMINMED:2798227,NLM:RXNORM:6851
ADMINMED:2798228,NLM:RXNORM:6854
ADMINMED:2798233,NLM:RXNORM:47858
ADMINMED:2798235,NLM:RXNORM:29787
ADMINMED:2798236,NLM:RXNORM:29787
ADMINMED:2798236,NLM:RXNORM:6750
ADMINMED:2798239,NLM:RXNORM:6878
ADMINMED:2798240,NLM:RXNORM:6883
ADMINMED:2798241,NLM:RXNORM:6901
ADMINMED:2798242,NLM:RXNORM:6902
ADMINMED:2798245,NLM:RXNORM:6915
ADMINMED:2798246,NLM:RXNORM:6916
ADMINMED:2798247,NLM:RXNORM:6918
ADMINMED:2798248,NLM:RXNORM:6922
ADMINMED:2798249,NLM:RXNORM:6922
ADMINMED:2798250,NLM:RXNORM:6923
ADMINMED:2798252,NLM:RXNORM:6926
ADMINMED:2798253,NLM:RXNORM:6932
ADMINMED:2798254,NLM:RXNORM:6960
ADMINMED:2798255,NLM:RXNORM:6963
ADMINMED:2798259,NLM:RXNORM:52769
ADMINMED:2798260,NLM:RXNORM:258439
ADMINMED:2798260,NLM:RXNORM:6972
ADMINMED:2798262,NLM:RXNORM:6980
ADMINMED:2798264,NLM:RXNORM:6984
ADMINMED:2798265,NLM:RXNORM:6984
ADMINMED:2798266,NLM:RXNORM:15996
ADMINMED:2798267,NLM:RXNORM:42331
ADMINMED:2798268,NLM:RXNORM:632
ADMINMED:2798269,NLM:RXNORM:7004
ADMINMED:2798270,NLM:RXNORM:7005
ADMINMED:2798272,NLM:RXNORM:30125
ADMINMED:2798274,NLM:RXNORM:7019
ADMINMED:2798275,NLM:RXNORM:108118
ADMINMED:2798276,NLM:RXNORM:108118
ADMINMED:2798279,NLM:RXNORM:88249
ADMINMED:2798281,NLM:RXNORM:7052
ADMINMED:2798283,NLM:RXNORM:139462
ADMINMED:2798284,NLM:RXNORM:139462
ADMINMED:2798285,NLM:RXNORM:10454
ADMINMED:2798285,NLM:RXNORM:11246
ADMINMED:2798285,NLM:RXNORM:11248
ADMINMED:2798285,NLM:RXNORM:11253
ADMINMED:2798285,NLM:RXNORM:11256
ADMINMED:2798285,NLM:RXNORM:1151
ADMINMED:2798285,NLM:RXNORM:1588
ADMINMED:2798285,NLM:RXNORM:22701
ADMINMED:2798285,NLM:RXNORM:237099
ADMINMED:2798285,NLM:RXNORM:2418
ADMINMED:2798285,NLM:RXNORM:29421
ADMINMED:2798285,NLM:RXNORM:314583
ADMINMED:2798285,NLM:RXNORM:4018
ADMINMED:2798285,NLM:RXNORM:42954
ADMINMED:2798285,NLM:RXNORM:4511
ADMINMED:2798285,NLM:RXNORM:62400
ADMINMED:2798285,NLM:RXNORM:684879
ADMINMED:2798285,NLM:RXNORM:7393
ADMINMED:2798285,NLM:RXNORM:7405
ADMINMED:2798285,NLM:RXNORM:7891
ADMINMED:2798285,NLM:RXNORM:8308
ADMINMED:2798285,NLM:RXNORM:9346
ADMINMED:2798286,NLM:RXNORM:10454
ADMINMED:2798286,NLM:RXNORM:11246
ADMINMED:2798286,NLM:RXNORM:11248
ADMINMED:2798286,NLM:RXNORM:11253
ADMINMED:2798286,NLM:RXNORM:11256
ADMINMED:2798286,NLM:RXNORM:1151
ADMINMED:2798286,NLM:RXNORM:42954
ADMINMED:2798286,NLM:RXNORM:4511
ADMINMED:2798286,NLM:RXNORM:7393
ADMINMED:2798286,NLM:RXNORM:9346
ADMINMED:2798286,NLM:RXNORM:9873
ADMINMED:2798287,NLM:RXNORM:10454
ADMINMED:2798287,NLM:RXNORM:105669
ADMINMED:2798287,NLM:RXNORM:11246
ADMINMED:2798287,NLM:RXNORM:11248
ADMINMED:2798287,NLM:RXNORM:11253
ADMINMED:2798287,NLM:RXNORM:11256
ADMINMED:2798287,NLM:RXNORM:1151
ADMINMED:2798287,NLM:RXNORM:142407
ADMINMED:2798287,NLM:RXNORM:24941
ADMINMED:2798287,NLM:RXNORM:24947
ADMINMED:2798287,NLM:RXNORM:262150
ADMINMED:2798287,NLM:RXNORM:273888
ADMINMED:2798287,NLM:RXNORM:37255
ADMINMED:2798287,NLM:RXNORM:42954
ADMINMED:2798287,NLM:RXNORM:4511
ADMINMED:2798287,NLM:RXNORM:644718
ADMINMED:2798287,NLM:RXNORM:7393
ADMINMED:2798287,NLM:RXNORM:7405
ADMINMED:2798287,NLM:RXNORM:802755
ADMINMED:2798287,NLM:RXNORM:82003
ADMINMED:2798287,NLM:RXNORM:9346
ADMINMED:2798287,NLM:RXNORM:978673
ADMINMED:2798289,NLM:RXNORM:10454
ADMINMED:2798289,NLM:RXNORM:105669
ADMINMED:2798289,NLM:RXNORM:11248
ADMINMED:2798289,NLM:RXNORM:11256
ADMINMED:2798289,NLM:RXNORM:11258
ADMINMED:2798289,NLM:RXNORM:11359
ADMINMED:2798289,NLM:RXNORM:11423
ADMINMED:2798289,NLM:RXNORM:1151
ADMINMED:2798289,NLM:RXNORM:125929
ADMINMED:2798289,NLM:RXNORM:1588
ADMINMED:2798289,NLM:RXNORM:1897
ADMINMED:2798289,NLM:RXNORM:19143
ADMINMED:2798289,NLM:RXNORM:21579
ADMINMED:2798289,NLM:RXNORM:21837
ADMINMED:2798289,NLM:RXNORM:21842
ADMINMED:2798289,NLM:RXNORM:22701
ADMINMED:2798289,NLM:RXNORM:236911
ADMINMED:2798289,NLM:RXNORM:237099
ADMINMED:2798289,NLM:RXNORM:2418
ADMINMED:2798289,NLM:RXNORM:24941
ADMINMED:2798289,NLM:RXNORM:262150
ADMINMED:2798289,NLM:RXNORM:267366
ADMINMED:2798289,NLM:RXNORM:29155
ADMINMED:2798289,NLM:RXNORM:29268
ADMINMED:2798289,NLM:RXNORM:29421
ADMINMED:2798289,NLM:RXNORM:36717
ADMINMED:2798289,NLM:RXNORM:39954
ADMINMED:2798289,NLM:RXNORM:4511
ADMINMED:2798289,NLM:RXNORM:47613
ADMINMED:2798289,NLM:RXNORM:476818
ADMINMED:2798289,NLM:RXNORM:54993
ADMINMED:2798289,NLM:RXNORM:5514
ADMINMED:2798289,NLM:RXNORM:618278
ADMINMED:2798289,NLM:RXNORM:62400
ADMINMED:2798289,NLM:RXNORM:6582
ADMINMED:2798289,NLM:RXNORM:6585
ADMINMED:2798289,NLM:RXNORM:684879
ADMINMED:2798289,NLM:RXNORM:7405
ADMINMED:2798289,NLM:RXNORM:7891
ADMINMED:2798289,NLM:RXNORM:82003
ADMINMED:2798289,NLM:RXNORM:9346
ADMINMED:2798290,NLM:RXNORM:10454
ADMINMED:2798290,NLM:RXNORM:105669
ADMINMED:2798290,NLM:RXNORM:11246
ADMINMED:2798290,NLM:RXNORM:11248
ADMINMED:2798290,NLM:RXNORM:11253
ADMINMED:2798290,NLM:RXNORM:11256
ADMINMED:2798290,NLM:RXNORM:11423
ADMINMED:2798290,NLM:RXNORM:1151
ADMINMED:2798290,NLM:RXNORM:1588
ADMINMED:2798290,NLM:RXNORM:1897
ADMINMED:2798290,NLM:RXNORM:1925
ADMINMED:2798290,NLM:RXNORM:21579
ADMINMED:2798290,NLM:RXNORM:21837
ADMINMED:2798290,NLM:RXNORM:21842
