Variable...Field.Name,Form.Name,Auto.extraction,concept_cd,expected value,expected value description,Notes,concept_desc,concept_path,Checked.by.Simran,Checked.by.Alba
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:2797937,14.99,"Other diuretics, Diuretics",,zzzhydrALAZINE-hydrochlorothiazide,\i2b2\Medications\Administered Medications\40\55\470\d03257\ADMINMED:2797937\,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:2797936,14.99,"Other diuretics, Diuretics",,zzzhydralazine/hydrochlorothiazide/reserpine,\i2b2\Medications\Administered Medications\40\55\470\d03256\ADMINMED:2797936\,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:2797947,14.99,"Other diuretics, Diuretics",,zzzhydrochlorothiazide-reserpine,\i2b2\Medications\Administered Medications\40\55\469\d03251\ADMINMED:2797947\,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:2797950,14.99,"Other diuretics, Diuretics",,zzzhydrochlorothiazide-timolol,\i2b2\Medications\Administered Medications\40\55\472\d03260\ADMINMED:2797950\,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:32168757,14.99,"Other diuretics, Diuretics",,nesiritide-milrinone Study (07-01-0006),\i2b2\Medications\Administered Medications\Non-Categorized\32168757\ADMINMED:32168757\,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:???????,14.99,"Other diuretics, Diuretics",Couldn't find code for this!,,,,
medcur1_code_diu,medications_before_and_after_hosp,Yes,ADMINMED:2797358,14.99,"Other diuretics, Diuretics",,aMILoride-hydrochlorothiazide,\i2b2\Medications\Administered Medications\40\55\475\d03193\ADMINMED:2797358\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:???????,15.00,"Not specified, Electrolytes",Couldn't find code for this!,,,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2797161,15.01,"Calcium Chloride, Electrolytes",,calcium chloride,\i2b2\Medications\Administered Medications\115\117\d03799\ADMINMED:2797161\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:307938346,15.01,"Calcium Chloride, Electrolytes",,calcium chloride topical,\i2b2\Medications\Administered Medications\81\85\d06222\ADMINMED:307938346\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2797163,15.02,"Calcium Glubionate, Trade name: Neo- Calglucon, Electrolytes",,calcium glubionate,\i2b2\Medications\Administered Medications\115\117\d03817\ADMINMED:2797163\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798156,15.03,"Magnesium, Electrolytes",,magnesium amino acids chelate,\i2b2\Medications\Administered Medications\115\117\d03862\ADMINMED:2798156\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:248547764,15.03,"Magnesium, Electrolytes",,magnesium aspartate,\i2b2\Medications\Administered Medications\115\117\d05397\ADMINMED:248547764\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798157,15.03,"Magnesium, Electrolytes",,magnesium carbonate,\i2b2\Medications\Administered Medications\115\117\d03588\ADMINMED:2798157\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798158,15.03,"Magnesium, Electrolytes",,magnesium chloride,\i2b2\Medications\Administered Medications\115\117\d03796\ADMINMED:2798158\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798159,15.03,"Magnesium, Electrolytes",,magnesium citrate,\i2b2\Medications\Administered Medications\87\95\d01008\ADMINMED:2798159\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798160,15.03,"Magnesium, Electrolytes",,magnesium gluconate,\i2b2\Medications\Administered Medications\115\117\d03798\ADMINMED:2798160\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798161,15.03,"Magnesium, Electrolytes",,magnesium hydroxide,\i2b2\Medications\Administered Medications\87\88\d00982\ADMINMED:2798161\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798163,15.03,"Magnesium, Electrolytes",,magnesium lactate,\i2b2\Medications\Administered Medications\115\117\d03861\ADMINMED:2798163\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798164,15.03,"Magnesium, Electrolytes",,magnesium oxide,\i2b2\Medications\Administered Medications\115\117\d03797\ADMINMED:2798164\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798165,15.03,"Magnesium, Electrolytes",,magnesium salicylate,\i2b2\Medications\Administered Medications\57\58\62\d00846\ADMINMED:2798165\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798167,15.03,"Magnesium, Electrolytes",,magnesium sulfate,\i2b2\Medications\Administered Medications\115\117\d00468\ADMINMED:2798167\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798168,15.03,"Magnesium, Electrolytes",,magnesium trisilicate,\i2b2\Medications\Administered Medications\115\117\d03587\ADMINMED:2798168\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:262800847,15.04,"Potassium, Electrolytes",,zzzpotassium sulfate,\i2b2\Medications\Administered Medications\87\95\d07690\ADMINMED:262800847\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798524,15.04,"Potassium, Electrolytes",,potassium perchlorate,\i2b2\Medications\Administered Medications\331\112\336\d02381\ADMINMED:2798524\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798522,15.04,"Potassium, Electrolytes",,potassium iodide,\i2b2\Medications\Administered Medications\97\422\d00800\ADMINMED:2798522\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798521,15.04,"Potassium, Electrolytes",,potassium guaiacolsulfonate,\i2b2\Medications\Administered Medications\122\128\d03578\ADMINMED:2798521\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798520,15.04,"Potassium, Electrolytes",,potassium gluconate,\i2b2\Medications\Administered Medications\115\117\d03789\ADMINMED:2798520\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798518,15.04,"Potassium, Electrolytes",,potassium citrate,\i2b2\Medications\Administered Medications\113\265\d01423\ADMINMED:2798518\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:15612759,15.04,"Potassium, Electrolytes",,potassium bitartrate,\i2b2\Medications\Administered Medications\87\95\d05810\ADMINMED:15612759\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798512,15.04,"Potassium, Electrolytes",,potassium bicarbonate,\i2b2\Medications\Administered Medications\115\117\d03600\ADMINMED:2798512\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798511,15.04,"Potassium, Electrolytes",,potassium aminobenzoate,\i2b2\Medications\Administered Medications\115\118\d04184\ADMINMED:2798511\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798510,15.04,"Potassium, Electrolytes",,potassium acid phosphate,\i2b2\Medications\Administered Medications\113\265\d01424\ADMINMED:2798510\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798525,15.04,"Potassium, Electrolytes",,potassium PHOSPHATE,\i2b2\Medications\Administered Medications\115\117\d03790\ADMINMED:2798525\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798516,15.04,"Potassium, Electrolytes",,potassium CHLORIDE,\i2b2\Medications\Administered Medications\115\117\d00345\ADMINMED:2798516\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798508,15.04,"Potassium, Electrolytes",,potassium ACETATE,\i2b2\Medications\Administered Medications\115\117\d03777\ADMINMED:2798508\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798673,15.05,"Sodium Bicarbonate, Electrolytes",,sodium bicarbonate,\i2b2\Medications\Administered Medications\87\88\d00440\ADMINMED:2798673\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798855,15.06,"Tromethamine, Trade name: THAM, Electrolytes",,tromethamine,\i2b2\Medications\Administered Medications\113\266\d00472\ADMINMED:2798855\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:4103280,15.06,"Tromethamine, Trade name: THAM, Electrolytes",,ketorolac tromethamine,\i2b2\Medications\Administered Medications\Non-Categorized\4103280\ADMINMED:4103280\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:15612761,15.99,"Other electrolytes, Electrolytes",,potassium bitartrate-sodium bicarbonate,\i2b2\Medications\Administered Medications\87\95\d05809\ADMINMED:15612761\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:248547669,15.99,"Other electrolytes, Electrolytes",,citric acid/simethicone/sodium bicarbonate,\i2b2\Medications\Administered Medications\87\96\d05502\ADMINMED:248547669\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:15611586,15.99,"Other electrolytes, Electrolytes",,omeprazole-sodium bicarbonate,\i2b2\Medications\Administered Medications\87\272\d05770\ADMINMED:15611586\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:297664418,15.99,"Other electrolytes, Electrolytes",,lidocaine-sodium bicarbonate,\i2b2\Medications\Administered Medications\105\109\d07757\ADMINMED:297664418\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:2798674,15.99,"Other electrolytes, Electrolytes",Couldn't find code for this!,sodium bicarbonate-sodium citrate,\i2b2\Medications\Administered Medications\113\265\d03601\ADMINMED:2798674\,,
medcur1_code_ele,medications_before_and_after_hosp,Yes,ADMINMED:???????,15.99,"Other electrolytes, Electrolytes",Couldn't find code for this!,,,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:???????,16.00,"Not specified, Gastrointestinal",,,,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:389400068,16.01,"Aluminum/Magnesium Hydroxide, Trade name: Maalox, Gastrointestinal",,aluminum hydroxide-magnesium carbonate,\i2b2\Medications\Administered Medications\87\88\d07853\ADMINMED:389400068\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:389400043,16.01,"Aluminum/Magnesium Hydroxide, Trade name: Maalox, Gastrointestinal",,aluminum hydroxide-magnesium trisilicate,\i2b2\Medications\Administered Medications\87\88\d06639\ADMINMED:389400043\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2797348,16.01,"Aluminum/Magnesium Hydroxide, Trade name: Maalox, Gastrointestinal",,aluminum hydroxide-magnesium hydroxide,\i2b2\Medications\Administered Medications\87\88\d03474\ADMINMED:2797348\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2797417,16.02,"Cimetidine, Trade name: Tagamet, Gastrointestinal",,cimetidine,\i2b2\Medications\Administered Medications\87\94\d00140\ADMINMED:2797417\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798245,16.03,"Metoclopramide HCl, Trade name: Reglan, Gastrointestinal",,metoclopramide,\i2b2\Medications\Administered Medications\87\93\d00298\ADMINMED:2798245\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:???????,16.04,"Mylanta, Gastrointestinal",Couldn't find code for this!,,,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798374,16.05,"Ondansetron HCL, Trade name: Zofran, Gastrointestinal",,ondansetron,\i2b2\Medications\Administered Medications\57\65\195\d00867\ADMINMED:2798374\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798594,16.06,"Ranitidine, Trade name: Zantac, Gastrointestinal",,ranitidine,\i2b2\Medications\Administered Medications\87\94\d00021\ADMINMED:2798594\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798662,16.07,"Simethicone, Trade name: Mylicon, Gastrointestinal",,simethicone,\i2b2\Medications\Administered Medications\87\96\d01027\ADMINMED:2798662\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798725,16.08,"Sucralfate, Trade name: Carafate, Gastrointestinal",,sucralfate,\i2b2\Medications\Administered Medications\87\96\d00377\ADMINMED:2798725\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798373,16.09,"Omeprazole, Trade name: Prilosec, Gastrointestinal",,omeprazole,\i2b2\Medications\Administered Medications\87\272\d00325\ADMINMED:2798373\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2798094,16.10,"Lansoprazole, Trade name: Prevacid, Gastrointestinal",,lansoprazole,\i2b2\Medications\Administered Medications\87\272\d03828\ADMINMED:2798094\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2797762,16.11,"Famotidine, Trade name: Pepcid, Gastrointestinal",,famotidine,\i2b2\Medications\Administered Medications\87\94\d00141\ADMINMED:2797762\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:347304410,16.99,"Other gastrointestinal, Gastrointestinal",,famotidine-ibuprofen,\i2b2\Medications\Administered Medications\57\58\61\d07764\ADMINMED:347304410\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2797156,16.99,"Other gastrointestinal, Gastrointestinal",,calcium carbonate/famotidine/Mg hydroxide,\i2b2\Medications\Administered Medications\87\94\d04723\ADMINMED:2797156\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:164477655,16.99,"Other gastrointestinal, Gastrointestinal",,dexlansoprazole,\i2b2\Medications\Administered Medications\87\272\d07395\ADMINMED:164477655\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:4103281,16.99,"Other gastrointestinal, Gastrointestinal",,zzzlansoprazole-naproxen,\i2b2\Medications\Administered Medications\57\58\61\d04913\ADMINMED:4103281\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:2796898,16.99,"Other gastrointestinal, Gastrointestinal",,amoxicillin/clarithromycin/lansoprazole,\i2b2\Medications\Administered Medications\87\354\d04272\ADMINMED:2796898\,,
medcur1_code_gi,medications_before_and_after_hosp,Yes,ADMINMED:???????,16.99,"Other gastrointestinal, Gastrointestinal",Couldn't find code for this!,,,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:???????,17.00,"Not specified, Glycoside",Couldn't find code for this!,,,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:???????,17.01,"Digitoxin, Trade name: Crystodigin, Glycoside",Couldn't find code for this!,,,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:2797599,17.02,"Digoxin, Trade name: Lanoxin, Glycoside",,digoxin,\i2b2\Medications\Administered Medications\40\50\d00210\ADMINMED:2797599\,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:2797600,17.02,"Digoxin, Trade name: Lanoxin, Glycoside",,digoxin immune FAB,\i2b2\Medications\Administered Medications\105\106\d01410\ADMINMED:2797600\,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:???????,17.03,"Ouabain, Glycoside",Couldn't find code for this!,,,,
medcur1_code_gc,medications_before_and_after_hosp,Yes,ADMINMED:???????,17.99,"Other glycoside, Glycoside",Couldn't find code for this!,,,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:???????,18.00,"Not specified, Hormonal agents",Couldn't find code for this!,,,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797342,18.01,"Prostaglandin E, Trade name: Alprostadil, Hormonal agents",,alprostadil,\i2b2\Medications\Administered Medications\40\53\d01387\ADMINMED:2797342\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2796997,18.02,"Atropine, Hormonal agents",,atropine,\i2b2\Medications\Administered Medications\105\106\d00174\ADMINMED:2796997\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2796998,18.02,"Atropine, Hormonal agents",,atropine ophthalmic,\i2b2\Medications\Administered Medications\133\147\286\d03212\ADMINMED:2796998\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797493,18.03,"Cortisone, Hormonal agents",,cortisone,\i2b2\Medications\Administered Medications\97\98\301\d00609\ADMINMED:2797493\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:64897277,18.04,"Dexamethasone, Trade name: Decadron, Hormonal agents",,08-01-0025 dexamethasone,\i2b2\Medications\Administered Medications\Non-Categorized\64897277\ADMINMED:64897277\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797549,18.04,"Dexamethasone, Trade name: Decadron, Hormonal agents",,dexamethasone,\i2b2\Medications\Administered Medications\97\98\301\d00206\ADMINMED:2797549\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797550,18.04,"Dexamethasone, Trade name: Decadron, Hormonal agents",,dexamethasone ophthalmic,\i2b2\Medications\Administered Medications\133\147\165\d03968\ADMINMED:2797550\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:4103219,18.04,"Dexamethasone, Trade name: Decadron, Hormonal agents",,dexamethasone otic,\i2b2\Medications\Administered Medications\133\148\370\d04891\ADMINMED:4103219\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:???????,18.05,"Growth Hormone, Trade names: Humatrope, Protropin, Hormonal agents",Couldn't find code for this!,,,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797960,18.06,"Hydrocortisone, Trade name: Solu-cortef, Hormonal agents",,hydrocortisone,\i2b2\Medications\Administered Medications\97\98\301\d00254\ADMINMED:2797960\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797961,18.06,"Hydrocortisone, Trade name: Solu-cortef, Hormonal agents",,hydrocortisone ophthalmic,\i2b2\Medications\Administered Medications\133\147\165\d04094\ADMINMED:2797961\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797962,18.06,"Hydrocortisone, Trade name: Solu-cortef, Hormonal agents",,hydrocortisone otic,\i2b2\Medications\Administered Medications\133\148\370\d03976\ADMINMED:2797962\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797963,18.06,"Hydrocortisone, Trade name: Solu-cortef, Hormonal agents",,hydrocortisone topical,\i2b2\Medications\Administered Medications\133\136\138\d03205\ADMINMED:2797963\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798009,18.07,"Insulin, Hormonal agents",,insulin aspart,\i2b2\Medications\Administered Medications\358\99\215\d04697\ADMINMED:2798009\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798011,18.07,"Insulin, Hormonal agents",,insulin aspart-insulin aspart protamine,\i2b2\Medications\Administered Medications\358\99\215\d04839\ADMINMED:2798011\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:729198987,18.07,"Insulin, Hormonal agents",,insulin degludec,\i2b2\Medications\Administered Medications\358\99\215\d08054\ADMINMED:729198987\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:15611410,18.07,"Insulin, Hormonal agents",,insulin detemir,\i2b2\Medications\Administered Medications\358\99\215\d05436\ADMINMED:15611410\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798012,18.07,"Insulin, Hormonal agents",,insulin glargine,\i2b2\Medications\Administered Medications\358\99\215\d04538\ADMINMED:2798012\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:4103274,18.07,"Insulin, Hormonal agents",,insulin glulisine,\i2b2\Medications\Administered Medications\358\99\215\d05278\ADMINMED:4103274\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798013,18.07,"Insulin, Hormonal agents",,insulin isophane (NPH),\i2b2\Medications\Administered Medications\358\99\215\d04370\ADMINMED:2798013\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798014,18.07,"Insulin, Hormonal agents",,insulin isophane-insulin regular,\i2b2\Medications\Administered Medications\358\99\215\d04374\ADMINMED:2798014\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798015,18.07,"Insulin, Hormonal agents",,insulin lispro,\i2b2\Medications\Administered Medications\358\99\215\d04373\ADMINMED:2798015\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798017,18.07,"Insulin, Hormonal agents",,insulin lispro-insulin lispro protamine,\i2b2\Medications\Administered Medications\358\99\215\d04510\ADMINMED:2798017\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798018,18.07,"Insulin, Hormonal agents",,insulin regular,\i2b2\Medications\Administered Medications\358\99\215\d04369\ADMINMED:2798018\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798010,18.07,"Insulin, Hormonal agents",,zzzinsulin aspart protamine,\i2b2\Medications\Administered Medications\358\99\215\d04838\ADMINMED:2798010\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:15611413,18.07,"Insulin, Hormonal agents",,"zzzinsulin inhalation, rapid acting",\i2b2\Medications\Administered Medications\358\99\215\d05765\ADMINMED:15611413\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798016,18.07,"Insulin, Hormonal agents",,zzzinsulin lispro protamine,\i2b2\Medications\Administered Medications\358\99\215\d04511\ADMINMED:2798016\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798019,18.07,"Insulin, Hormonal agents",,zzzinsulin zinc,\i2b2\Medications\Administered Medications\358\99\215\d04371\ADMINMED:2798019\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798020,18.07,"Insulin, Hormonal agents",,zzzinsulin zinc extended,\i2b2\Medications\Administered Medications\358\99\215\d04372\ADMINMED:2798020\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798119,18.08,"Levothyroxine, Trade name: Synthroid, Hormonal agents",,levothyroxine,\i2b2\Medications\Administered Medications\97\103\d00278\ADMINMED:2798119\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798242,18.09,"Methylprednisolone/Prednisolone, Trade names: Solumedrol, Prelone, Hormonal agents",,methylPREDNISolone,\i2b2\Medications\Administered Medications\97\98\301\d00293\ADMINMED:2798242\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798538,18.09,"Methylprednisolone/Prednisolone, Trade names: Solumedrol, Prelone, Hormonal agents",,prednisoLONE,\i2b2\Medications\Administered Medications\97\98\301\d00084\ADMINMED:2798538\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798541,18.10,"Prednisone, Trade name: Bronkosol, Hormonal agents",,predniSONE,\i2b2\Medications\Administered Medications\97\98\301\d00350\ADMINMED:2798541\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798764,18.11,"Testosterone, Hormonal agents",,testosterone,\i2b2\Medications\Administered Medications\97\101\182\d00558\ADMINMED:2798764\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2798765,18.11,"Testosterone, Hormonal agents",,zzztestosterone topical,\i2b2\Medications\Administered Medications\97\101\182\d04273\ADMINMED:2798765\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:177596831,18.11,"Testosterone, Hormonal agents",,testosterone patch check,\i2b2\Medications\Administered Medications\Non-Categorized\177596831\ADMINMED:177596831\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797485,18.12,"Estrogen, Trade name: Premarin, Hormonal agents",,conjugated estrogens topical,\i2b2\Medications\Administered Medications\97\101\183\d04396\ADMINMED:2797485\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797484,18.12,"Estrogen, Trade name: Premarin, Hormonal agents",,conjugated estrogens,\i2b2\Medications\Administered Medications\97\101\183\d00541\ADMINMED:2797484\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797718,18.12,"Estrogen, Trade name: Premarin, Hormonal agents",,esterified estrogens,\i2b2\Medications\Administered Medications\97\101\183\d00542\ADMINMED:2797718\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:???????,18.13,"Progestin, Trade name: Provera, Hormonal agents",Couldn't find code for this!,,,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:???????,18.14,"Infertility Treatments, Hormonal agents",Couldn't find code for this!,,,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797001,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine-difenoxin,\i2b2\Medications\Administered Medications\87\90\d03505\ADMINMED:2797001\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797002,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine-diphenoxylate,\i2b2\Medications\Administered Medications\87\90\d03506\ADMINMED:2797002\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797003,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine-edrophonium,\i2b2\Medications\Administered Medications\105\108\d04020\ADMINMED:2797003\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:248789077,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine-pralidoxime,\i2b2\Medications\Administered Medications\105\106\d07677\ADMINMED:248789077\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:248547573,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine/CPM/hyoscyamine/PSE/scopolamine,\i2b2\Medications\Administered Medications\122\132\d06648\ADMINMED:248547573\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797000,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,atropine/hyoscyamine/PB/scopolamine,\i2b2\Medications\Administered Medications\87\355\89\d03485\ADMINMED:2797000\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797930,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,homatropine,\i2b2\Medications\Administered Medications\122\129\d04149\ADMINMED:2797930\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797931,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,homatropine ophthalmic,\i2b2\Medications\Administered Medications\133\147\286\d01199\ADMINMED:2797931\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2797932,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,homatropine-HYDROcodone,\i2b2\Medications\Administered Medications\122\132\d03340\ADMINMED:2797932\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:2796999,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",,zzzatropine/CPM/hyoscyamine/PE/scopolamine,\i2b2\Medications\Administered Medications\122\132\d04872\ADMINMED:2796999\,,
medcur1_code_ha,medications_before_and_after_hosp,Yes,ADMINMED:???????,18.99,"Other hormonal agents, Trade name: Note: Code 18.99 should be used for all birth control pills, Hormonal agents",Couldn't find code for this!,,,,
medcur1_code_ia,medications_before_and_after_hosp,Yes,ADMINMED:???????,19.00,"Not specified, Inotropic agents",Couldn't find code for this!,,,,
