"eCRF_name","ECRF_CODE","ECRF_GENERIC_NAME","ECRF_TRADE_NAMES","RXNORM_CODE","RXNORM_DESCRIPTION","CONCEPT_CD","CONCEPT_CD_DESCRIPTION","MED_ROUTE","min_date","max_date","distinct_patients","distinct_observations"
"medcations_before_and_after","18.07","Insulin","","253182","insulin, regular, human","ADMINMED:2798018","insulin, regular, human","IV",2021-03-02,2021-03-02,1,92
"medcations_before_and_after","18.07","Insulin","","274783","insulin glargine","HOMEMED:130873270","insulin glargine","",2021-01-14,2021-01-14,1,1
"medcations_before_and_after","18.07","Insulin","","86009","insulin lispro","HOMEMED:130873400","insulin lispro","",2020-07-03,2020-07-03,1,1
"medcations_before_and_after","18.07","Insulin","","86009","insulin lispro","HOMEMED:130873401","insulin lispro","",2021-01-14,2021-01-14,1,1
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680108","insulin aspart","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680108","insulin, aspart, human","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680108","insulin aspart, human","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680109","insulin aspart","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680109","insulin, aspart, human","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","51428","insulin aspart, human","HOMEMED:3680109","insulin aspart, human","",2018-12-18,2018-12-18,1,3
"medcations_before_and_after","18.07","Insulin","","274783","insulin glargine","HOMEMED:3680123","insulin glargine","",2018-12-18,2021-01-13,3,5
"medcations_before_and_after","18.07","Insulin","","86009","insulin lispro","HOMEMED:3680164","insulin lispro","",2018-12-18,2021-01-13,3,6
"medcations_before_and_after","18.07","Insulin","","274783","insulin glargine","HOMEMED:831072469","insulin glargine","",2018-12-18,2018-12-18,1,1
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","ADMINMED:2798119","levothyroxine","PO",2021-01-26,2021-01-29,1,8
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","ADMINMED:2798119","thyroxine","PO",2021-01-26,2021-01-29,1,8
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:219219211","levothyroxine","",2021-01-26,2021-01-26,1,2
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:219219211","thyroxine","",2021-01-26,2021-01-26,1,2
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:3681121","levothyroxine","",2021-01-29,2021-01-29,1,6
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:3681121","thyroxine","",2021-01-29,2021-01-29,1,6
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:3681122","levothyroxine","",2021-01-26,2021-01-29,1,6
"medcations_before_and_after","18.08","Levothyroxine","Synthroid","10582","levothyroxine","HOMEMED:3681122","thyroxine","",2021-01-26,2021-01-29,1,6
"medcations_before_and_after","18.10","Prednisone","Bronkosol","8640","prednisone | predniSONE","ADMINMED:2798541","prednisone","PO",2017-01-24,2021-03-18,17,80
"medcations_before_and_after","18.10","Prednisone","Bronkosol","8640","prednisone | predniSONE","HOMEMED:3686581","prednisone","",2020-05-09,2021-03-29,11,18
"medcations_before_and_after","18.10","Prednisone","Bronkosol","8640","prednisone | predniSONE","HOMEMED:3686582","prednisone","",2020-06-11,2021-04-22,3,3
"medcations_before_and_after","18.10","Prednisone","Bronkosol","8640","prednisone | predniSONE","HOMEMED:3686583","prednisone","",2017-01-24,2021-02-11,6,11
"medcations_before_and_after","18.10","Prednisone","Bronkosol","8640","prednisone | predniSONE","HOMEMED:3686584","prednisone","",2020-11-02,2021-03-10,6,8
"medcations_before_and_after","19.03","Dopamine","Inotropin","3628","dopamine | DOPamine","ADMINMED:2797644","dopamine","ICU-IV",2020-04-22,2020-05-02,2,7
"medcations_before_and_after","19.03","Dopamine","Inotropin","3628","dopamine | DOPamine","ADMINMED:2797644","dopamine","IV",2020-04-22,2020-05-03,2,38
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","107606","bupivacaine / epinephrine | bupivacaine / EPINEPHrine","ADMINMED:2797127","bupivacaine-epinephrine","zzz Other",2017-08-14,2017-08-14,1,2
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","107606","bupivacaine / epinephrine | bupivacaine / EPINEPHrine","ADMINMED:2797127","bupivacaine / epinephrine","zzz Other",2017-08-14,2017-08-14,1,2
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","ADMINMED:2797692","epinephrine","ICU-IV",2020-04-22,2021-04-24,9,38
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","ADMINMED:2797692","epinephrine","IM",2020-10-08,2020-10-08,1,1
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","ADMINMED:2797692","epinephrine","IV",2020-04-23,2021-04-25,9,640
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","7512","norepinephrine","ADMINMED:2798352","norepinephrine","ICU-IV",2020-04-23,2021-03-09,8,60
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","7512","norepinephrine","ADMINMED:2798352","norepinephrine","IV",2020-04-23,2021-03-10,8,850
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","HOMEMED:3676287","epinephrine","",2020-10-08,2021-02-12,2,3
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","HOMEMED:3676288","epinephrine","",2021-02-19,2021-02-19,1,1
"medcations_before_and_after","19.04","Epinephrine","Adrenalin, Vaponefrin","3992","epinephrine | EPINEPHrine","HOMEMED:3676295","epinephrine","",2021-04-12,2021-04-12,1,1
"medcations_before_and_after","19.07","Milrinone","Primacor","52769","milrinone","ADMINMED:2798259","milrinone","ICU-IV",2020-04-25,2021-03-13,3,27
"medcations_before_and_after","19.07","Milrinone","Primacor","52769","milrinone","ADMINMED:2798259","milrinone","IV",2020-04-25,2021-03-13,3,207
"medcations_before_and_after","19.08","Norepinephrine","Levophed","7512","norepinephrine","ADMINMED:2798352","norepinephrine","ICU-IV",2020-04-23,2021-03-09,8,60
"medcations_before_and_after","19.08","Norepinephrine","Levophed","7512","norepinephrine","ADMINMED:2798352","norepinephrine","IV",2020-04-23,2021-03-10,8,850
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","ADMINMED:2797281","acetaminophen","IV",2016-07-28,2021-05-01,26,187
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","ADMINMED:2797281","acetaminophen","NG",2021-01-28,2021-01-28,1,2
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","ADMINMED:2797281","acetaminophen","PO",2007-05-22,2021-05-23,50,291
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","ADMINMED:2797281","acetaminophen","PR",2009-06-09,2021-03-13,6,17
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","ADMINMED:2797281","acetaminophen","zzz Other",2016-03-06,2016-03-06,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:109816030","acetaminophen","",2020-05-25,2020-05-25,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:280350337","acetaminophen","",2020-11-24,2020-11-24,1,2
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652593","acetaminophen","",2014-07-18,2021-03-04,7,8
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652597","acetaminophen","",2011-08-17,2020-08-12,3,3
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652610","acetaminophen","",2020-08-16,2021-02-20,2,2
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652621","acetaminophen","",2020-03-06,2020-03-06,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652626","acetaminophen","",2012-12-21,2021-04-29,10,14
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652627","acetaminophen","",2021-02-05,2021-02-05,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652628","acetaminophen","",2020-05-09,2021-01-30,7,8
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652631","acetaminophen","",2021-02-19,2021-02-19,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652632","acetaminophen","",2018-03-14,2018-03-14,1,1
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652652","acetaminophen","",2011-08-13,2014-04-13,3,3
"medcations_before_and_after","22.01","Acetaminophen","Tylenol","161","acetaminophen","HOMEMED:3652680","acetaminophen","",2020-05-29,2021-01-13,2,2
"medcations_before_and_after","22.05","Diazepam","Valium","3322","diazepam | diazePAM","HOMEMED:10696931","diazepam","",2017-06-01,2018-08-29,1,3
"medcations_before_and_after","22.05","Diazepam","Valium","3322","diazepam | diazePAM","HOMEMED:3674814","diazepam","",2016-05-09,2016-05-09,1,1
"medcations_before_and_after","22.06","Diphenhydramine","Benadryl","3498","diphenhydramine | diphenhydrAMINE","ADMINMED:2797614","diphenhydramine","IV",2020-04-23,2021-05-09,22,27
"medcations_before_and_after","22.06","Diphenhydramine","Benadryl","3498","diphenhydramine | diphenhydrAMINE","ADMINMED:2797614","diphenhydramine","PO",2015-08-16,2021-05-24,16,23
"medcations_before_and_after","22.06","Diphenhydramine","Benadryl","3498","diphenhydramine | diphenhydrAMINE","HOMEMED:3670918","diphenhydramine","",2016-09-30,2016-09-30,1,1
"medcations_before_and_after","22.06","Diphenhydramine","Benadryl","3498","diphenhydramine | diphenhydrAMINE","HOMEMED:3675148","diphenhydramine","",2020-02-05,2020-02-05,1,1
"medcations_before_and_after","22.06","Diphenhydramine","Benadryl","3498","diphenhydramine | diphenhydrAMINE","HOMEMED:3675189","diphenhydramine","",2015-08-16,2019-08-06,2,2
"medcations_before_and_after","22.07","Fentanyl","Sublimaze","4337","fentanyl | fentaNYL","ADMINMED:2797771","fentanyl","ICU-IV",2021-01-08,2021-03-08,3,15
"medcations_before_and_after","22.07","Fentanyl","Sublimaze","4337","fentanyl | fentaNYL","ADMINMED:2797771","fentanyl","IV",2021-01-24,2021-01-29,1,130
"medcations_before_and_after","22.07","Fentanyl","Sublimaze","4337","fentanyl | fentaNYL","ADMINMED:2797771","fentanyl","Nasal",2020-06-08,2020-06-08,1,1
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","ADMINMED:2797984","ibuprofen","PO",2009-06-09,2021-05-23,40,145
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:1022856145","ibuprofen","",2020-08-16,2020-08-16,1,1
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:10697793","ibuprofen","",2020-01-16,2020-08-12,2,2
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:10697806","ibuprofen","",2014-04-13,2014-04-13,1,1
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3670706","ibuprofen","",2016-09-30,2021-04-29,6,6
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3679831","ibuprofen","",2012-12-21,2021-01-31,5,7
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3679833","ibuprofen","",2016-02-22,2017-06-19,1,2
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3679836","ibuprofen","",2021-02-19,2021-02-19,1,1
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3679838","ibuprofen","",2020-05-09,2021-01-30,3,3
"medcations_before_and_after","22.09","Ibuprofen","Pediaprofen, Motrin","5640","ibuprofen","HOMEMED:3679864","ibuprofen","",2016-07-28,2016-07-28,1,1
"medcations_before_and_after","22.11","Ketamine","Ketalar","6130","ketamine","ADMINMED:2798074","ketamine","ICU-IV",2021-01-06,2021-01-08,2,21
"medcations_before_and_after","22.12","Ketorolac","Toradol","35827","ketorolac","ADMINMED:2798078","ketorolac","IV",2013-04-28,2021-04-30,13,71
"medcations_before_and_after","22.12","Ketorolac","Toradol","35827","ketorolac","HOMEMED:3680731","ketorolac","",2021-01-13,2021-01-13,1,1
"medcations_before_and_after","22.13","Lorazepam","Ativan","6470","lorazepam | LORazepam","ADMINMED:2798144","lorazepam","ICU-IV",2021-03-08,2021-03-08,1,1
"medcations_before_and_after","22.13","Lorazepam","Ativan","6470","lorazepam | LORazepam","ADMINMED:2798144","lorazepam","IV",2021-01-06,2021-01-06,1,2
"medcations_before_and_after","22.13","Lorazepam","Ativan","6470","lorazepam | LORazepam","ADMINMED:2798144","lorazepam","PO",2020-05-22,2020-06-08,2,7
"medcations_before_and_after","22.13","Lorazepam","Ativan","6470","lorazepam | LORazepam","HOMEMED:3681487","lorazepam","",2018-02-08,2018-02-08,1,1
"medcations_before_and_after","22.13","Lorazepam","Ativan","6470","lorazepam | LORazepam","HOMEMED:3681496","lorazepam","",2020-02-12,2020-02-12,1,1
"medcations_before_and_after","22.15","Midazolam","Versed","6960","midazolam","ADMINMED:2798254","midazolam","ICU-IV",2021-01-08,2021-01-29,2,15
"medcations_before_and_after","22.15","Midazolam","Versed","6960","midazolam","ADMINMED:2798254","midazolam","IV",2021-01-09,2021-03-09,4,122
"medcations_before_and_after","22.16","Morphine","","7052","morphine","ADMINMED:2798281","morphine","IV",2013-04-28,2020-06-08,3,20
"medcations_before_and_after","22.16","Morphine","","7052","morphine","ADMINMED:2798281","morphine","PCA",2017-05-22,2020-06-09,1,3
"medcations_before_and_after","22.16","Morphine","","7052","morphine","ADMINMED:2798281","morphine","PO",2020-06-10,2020-06-11,1,5
"medcations_before_and_after","22.16","Morphine","","7052","morphine","HOMEMED:805749787","morphine","",2020-06-11,2020-06-11,1,1
"medcations_before_and_after","22.22","Oxycodone","OxyContin","7804","oxycodone | oxyCODONE","ADMINMED:2798392","oxycodone","PO",2016-05-13,2017-05-23,2,2
"medcations_before_and_after","22.22","Oxycodone","OxyContin","7804","oxycodone | oxyCODONE","HOMEMED:3684971","oxycodone","",2013-04-29,2020-06-11,2,7
"medcations_before_and_after","22.22","Oxycodone","OxyContin","7804","oxycodone | oxyCODONE","HOMEMED:3684972","oxycodone","",2013-04-29,2016-07-28,2,5
"medcations_before_and_after","23.01","Alteplase","Activase","8410","alteplase","ADMINMED:2797343","alteplase","IV",2020-05-19,2020-05-24,1,4
"medcations_before_and_after","25.03","Loratadine","Claritin","28889","loratadine","HOMEMED:130874512","loratadine","",2020-07-02,2020-07-02,1,1
"medcations_before_and_after","25.03","Loratadine","Claritin","28889","loratadine","HOMEMED:3681473","loratadine","",2020-11-01,2020-11-01,1,1
"medcations_before_and_after","25.05","Cetirizine","Zyrtec","20610","cetirizine","ADMINMED:2797240","cetirizine","PO",2020-06-04,2021-05-25,6,26
"medcations_before_and_after","25.05","Cetirizine","Zyrtec","20610","cetirizine","HOMEMED:3672038","cetirizine","",2020-10-08,2020-10-09,1,2
"medcations_before_and_after","25.05","Cetirizine","Zyrtec","20610","cetirizine","HOMEMED:3672039","cetirizine","",2020-06-08,2021-05-25,3,3
"medcations_before_and_after","25.05","Cetirizine","Zyrtec","20610","cetirizine","HOMEMED:3672044","cetirizine","",2021-01-26,2021-01-26,1,1
"medcations_before_and_after","25.05","Cetirizine","Zyrtec","20610","cetirizine","HOMEMED:868430381","cetirizine","",2020-09-09,2021-03-02,1,2
"medcations_before_and_after","26.02","Anakinra (IL-1 blockade)","","72435","anakinra","ADMINMED:2796914","anakinra","IV",2020-04-23,2021-03-16,9,214
"medcations_before_and_after","26.02","Anakinra (IL-1 blockade)","","72435","anakinra","ADMINMED:2796914","anakinra","Subcutaneous",2020-05-18,2020-10-27,2,9
"medcations_before_and_after","26.02","Anakinra (IL-1 blockade)","","72435","anakinra","HOMEMED:3653949","anakinra","",2020-10-22,2021-02-09,2,5
"medcations_before_and_after","26.09","Canakinumab","","853491","canakinumab","ADMINMED:177596825","canakinumab","Subcutaneous",2020-05-28,2020-11-26,2,2
"medcations_before_and_after","27.01","Remdesivir","","2284718","remdesivir","ADMINMED:1048621881","remdesivir","IV",2020-04-23,2020-05-22,5,33
"medcations_before_and_after","27.02","Oseltamivir","Tamiflu","260101","oseltamivir","ADMINMED:2798381","oseltamivir","PO",2009-06-09,2019-12-20,4,13
"medcations_before_and_after","27.02","Oseltamivir","Tamiflu","260101","oseltamivir","HOMEMED:130953836","oseltamivir","",2018-03-06,2018-03-06,1,2
"medcations_before_and_after","27.02","Oseltamivir","Tamiflu","260101","oseltamivir","HOMEMED:323172560","oseltamivir","",2018-01-12,2020-03-06,3,4
"medcations_before_and_after","27.02","Oseltamivir","Tamiflu","260101","oseltamivir","HOMEMED:3684853","oseltamivir","",2018-03-14,2018-03-14,1,1
